LiveXYZSeptember132025_XYTableToPoint_stateId,LiveXYZSeptember132025_XYTableToPoint_spaceStatus,LiveXYZSeptember132025_XYTableToPoint_placeStatus,LiveXYZSeptember132025_XYTableToPoint_resolvedName,LiveXYZSeptember132025_XYTableToPoint_subcategoriesPrimary_name,LiveXYZSeptember132025_XYTableToPoint_address,LiveXYZSeptember132025_XYTableToPoint_postcode,LiveXYZSeptember132025_XYTableToPoint_validityTime_start,LiveXYZSeptember132025_XYTableToPoint_validityTime_end,LiveXYZSeptember132025_XYTableToPoint_verifiedTimesLast,LiveXYZSeptember132025_XYTableToPoint_placeId,LiveXYZSeptember132025_XYTableToPoint_placeCreationDate,placeCreationDate_short,LiveXYZSeptember132025_XYTableToPoint_spaceId,LiveXYZSeptember132025_XYTableToPoint_spaceCreationDate,spaceCreationDate_short,spaceCreation_placeCreation_discrepancy,LiveXYZSeptember132025_XYTableToPoint_entrances_main_lat,LiveXYZSeptember132025_XYTableToPoint_entrances_main_lon,LiveXYZSeptember132025_XYTableToPoint_entrances_main_floor,LiveXYZSeptember132025_XYTableToPoint_entrances_main_entranceMet,LiveXYZSeptember132025_XYTableToPoint_hours,LiveXYZSeptember132025_XYTableToPoint_tel,LiveXYZSeptember132025_XYTableToPoint_emails,LiveXYZSeptember132025_XYTableToPoint_urls_website,LiveXYZSeptember132025_XYTableToPoint_urls_facebook,LiveXYZSeptember132025_XYTableToPoint_urls_instagram,LiveXYZSeptember132025_XYTableToPoint_urls_menu,LiveXYZSeptember132025_XYTableToPoint_urls_contact,LiveXYZSeptember132025_XYTableToPoint_urls_liveWeb,Photo_URL,LiveXYZSeptember132025_XYTableToPoint_slug,LiveXYZSeptember132025_XYTableToPoint_description,LiveXYZSeptember132025_XYTableToPoint_name,LiveXYZSeptember132025_XYTableToPoint_genericName_id,LiveXYZSeptember132025_XYTableToPoint_genericName_name,LiveXYZSeptember132025_XYTableToPoint_chain_chainId,LiveXYZSeptember132025_XYTableToPoint_chain_name,LiveXYZSeptember132025_XYTableToPoint_chain_urls_website,LiveXYZSeptember132025_XYTableToPoint_parent_placeId,LiveXYZSeptember132025_XYTableToPoint_parent_name,LiveXYZSeptember132025_XYTableToPoint_parent_subcategoriesPrimar,LiveXYZSeptember132025_XYTableToPoint_parent_subcategoriesPrim_1,LiveXYZSeptember132025_XYTableToPoint_tagsPrimary_id,LiveXYZSeptember132025_XYTableToPoint_tagsPrimary_name,LiveXYZSeptember132025_XYTableToPoint_subcategoriesPrimary_id,LiveXYZSeptember132025_XYTableToPoint_categoriesPrimary_id,LiveXYZSeptember132025_XYTableToPoint_categoriesPrimary_name,LiveXYZSeptember132025_XYTableToPoint_tags_id,LiveXYZSeptember132025_XYTableToPoint_tags_name,LiveXYZSeptember132025_XYTableToPoint_subcategories_id,LiveXYZSeptember132025_XYTableToPoint_subcategories_name,LiveXYZSeptember132025_XYTableToPoint_categories_id,LiveXYZSeptember132025_XYTableToPoint_categories_name,LiveXYZSeptember132025_XYTableToPoint_offerings_positive_id,LiveXYZSeptember132025_XYTableToPoint_offerings_positive_name,LiveXYZSeptember132025_XYTableToPoint_isStorefront,LiveXYZSeptember132025_XYTableToPoint_isInterior,LiveXYZSeptember132025_XYTableToPoint_isMobile,LiveXYZSeptember132025_XYTableToPoint_AddSpatialJoin_OBJECTID,LiveXYZSeptember132025_XYTableToPoint_AddSpatialJoin_Join_Count,LiveXYZSeptember132025_XYTableToPoint_AddSpatialJoin_TARGET_FID,LiveXYZSeptember132025_XYTableToPoint_AddSpatialJoin_BoroCD,LiveXYZSeptember132025_XYTableToPoint_AddSpatialJoin_Shape_Leng,Status_simplified,Predicted Class,Prediction Confidence,Old-school Probability,New-school Probability,Prediction Source
6492b41cdb4e1a00018fa336,Occupied,Permanently Closed,A+ Express,Restaurant,794 Broadway,11206,2023-06-21T08:26:03Z,2023-06-21T08:26:03Z,2019-11-19T19:00:50Z,56e991069940690003003298,2016-03-16T16:59:50Z,3/16/2016,59c111207b2a3677ef5d7c69,2016-03-16T16:59:50Z,3/16/2016,0,40.69978091,-73.94050732,1,fixed,Sunday 12:00pm-10:30pm;Monday 11:00am-10:30pm;Tuesday 11:00am-10:30pm;Wednesday 11:00am-10:30pm;Thursday 11:00am-10:30pm;Friday 11:00am-11:30pm;Saturday 11:00am-11:30pm,(718) 388-3880,,http://www.aexpressbrooklyn.com/,,,"https://www.grubhub.com/restaurant/a-express-chinese-794-broadway-ave-brooklyn/309820,http://www.aexpressbrooklyn.com/menu.aspx",,https://share.livexyz.com/venue/56e991069940690003003298,https://calendre.imgix.net/LYLQ_image_600483b5df25edeb00e840e46212f23ebe4e29fa.jpg,"Serving Chinese dishes including lo mein, pork fired rice, egg rolls, and more available fo take-out",,A+ Express,,,,,,,,,,5511be7737345d00030006df,Chinese Restaurant,5511be633d42bd000300064e,59ea276af86351000446c403,Food,5511be7737345d00030006df,Chinese Restaurant,5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,563260851f8c100003002b9a,Quick Bites,TRUE,FALSE,FALSE,283213,1,283213,303,36213.67552,Closed,0 Old-school,0.9999,0.9999,0.0001,Closed
5d7fb589a04d2e0001d8b230,Occupied,Permanently Closed,A+ Medical Supply,Commercial Supply Store,851 DeKalb Avenue,11221,2019-09-16T16:17:13Z,2019-09-16T16:17:13Z,2019-09-16T15:12:33Z,56f4341d91a76c0003001522,2016-03-24T18:38:21Z,3/24/2016,59c1113f7b2a3677ef5e58b6,2017-09-19T12:44:47Z,9/19/2017,544,40.69251761,-73.94230195,1,fixed,Monday 9:00am-5:00pm;Tuesday 9:00am-5:00pm;Wednesday 9:00am-5:00pm;Thursday 9:00am-5:00pm;Friday 9:00am-5:00pm;Saturday 10:00am-3:00pm,718-552-2700,Info@APlusMedical.us,http://www.aplusmedical.us/,,,,,https://share.livexyz.com/venue/56f4341d91a76c0003001522,https://calendre.imgix.net/9SXH_image_2ee4a6497b5a96cdfe15beed3da6e088248a562e.jpg,,,A+ Medical Supply,,,,,,,,,,59c1871ae41d550e7ccd773a,Medical Supply Store,5a13079b39e9c6000453a48c,59ea28543a04ba000459f81f,Home & Hobby,59c1871ae41d550e7ccd773a,Medical Supply Store,5a13079b39e9c6000453a48c,Commercial Supply Store,59ea28543a04ba000459f81f,Home & Hobby,,,TRUE,FALSE,FALSE,229155,1,229155,303,36213.67552,Closed,0 Old-school,0.9972,0.9972,0.0028,Closed
5b2be9645ce0c000032f2cd0,Occupied,Operating,"A-1 Products, Inc.","Business, Commercial & Professional Services",165 Classon Avenue,,2018-06-21T18:07:31Z,,2025-04-17T21:40:48Z,577d57bf05d0cf000342b342,2016-07-06T19:10:55Z,7/6/2016,59c112c07b2a3677ef67110e,2016-07-06T19:10:55Z,7/6/2016,0,40.69537766,-73.96128821,1,fixed,,,,,,,,,https://share.livexyz.com/venue/577d57bf05d0cf000342b342,,,,"A-1 Products, Inc.",,,,,,,,,,59ea1cca3a04ba000459e8ed,Business Office,564607fd3a9d43000300040e,5a5cf19d051ced00043524ea,Misc,59ea1cca3a04ba000459e8ed,Business Office,564607fd3a9d43000300040e,"Business, Commercial & Professional Services",5a5cf19d051ced00043524ea,Misc,,,TRUE,FALSE,FALSE,161815,1,161815,303,36213.67552,Existing,,,,,
5c6b4ece6efaf20001025c3d,Occupied,Operating,A1 Tire Services Inc.,"Auto Dealers, Repair & Care",1387 Atlantic Avenue,11216,2019-02-19T00:33:16Z,,2025-08-01T14:00:52Z,5c6b4ece6efaf20001025c3c,2019-02-19T00:33:17Z,2/19/2019,5c6b4e7d6efaf20001025c27,2019-02-19T00:31:57Z,2/19/2019,0,40.67847636,-73.94385208,1,fixed,,,,https://a1tires.ca/,https://www.facebook.com/a1tireslimited,,,,https://share.livexyz.com/venue/5c6b4ece6efaf20001025c3c,,,,A1 Tire Services Inc.,,,,,,,,,,56990e1fc0e2830003000205,Auto Repair Shop,5511be5f3d42bd0003000636,5a45308338690d0004003f6d,Auto,"56990e1fc0e2830003000205,59c18701e41d550e7ccd76e0","Auto Repair Shop,Tire Shop",5511be5f3d42bd0003000636,"Auto Dealers, Repair & Care",5a45308338690d0004003f6d,Auto,,,TRUE,FALSE,FALSE,212585,1,212585,303,36213.67552,Existing,,,,,
64929c2b23d5ba0001768690,Occupied,Operating,A1 Miguel Barber Shop Corp,Barber Shops & Hair Salons,221 Ralph Avenue,11233,2023-06-21T06:43:53Z,,2025-08-01T19:20:17Z,64929c2b23d5ba000176868f,2023-06-21T06:43:55Z,6/21/2023,5a97298b5e0afa0004de26ad,2018-02-28T22:13:31Z,2/28/2018,-1939,40.68216475,-73.92243974,1,fixed,,(718) 484-0750,,,,,,,https://share.livexyz.com/venue/64929c2b23d5ba000176868f,https://calendre.imgix.net/6dfed93e-29c4-4c36-8dff-c4102dc543a1_image.png,,,A1 Miguel Barber Shop Corp,,,,,,,,,,559e9a4fb647aa0003000030,Barber Shop,5819360a1c464c000357b1bc,59f0ae905f4db6000450b723,Body,559e9a4fb647aa0003000030,Barber Shop,5819360a1c464c000357b1bc,Barber Shops & Hair Salons,59f0ae905f4db6000450b723,Body,,,TRUE,FALSE,FALSE,274004,1,274004,303,36213.67552,New,0 Old-school,0.9872,0.9872,0.0128,New
5b1b1dc97dd642000308752e,Occupied,Permanently Closed,Aaron's,Furniture & Home Goods,634 Gates Avenue,11221,2018-06-09T00:22:32Z,2018-06-09T00:22:32Z,2017-01-18T19:23:50Z,5787bc3bcf6d57000354332d,2016-07-14T16:22:19Z,7/14/2016,59c112db7b2a3677ef67a9d7,2016-07-14T16:22:19Z,7/14/2016,0,40.68738978,-73.93952704,1,fixed,Monday 10:00am-7:00pm;Tuesday 10:00am-7:00pm;Wednesday 10:00am-7:00pm;Thursday 10:00am-7:00pm;Friday 10:00am-8:00pm;Saturday 10:00am-5:00pm,,,https://www.aarons.com,https://www.facebook.com/aaronsinc/,,,https://www.aarons.com/contact,https://share.livexyz.com/venue/5787bc3bcf6d57000354332d,https://calendre.imgix.net/KqhYSPLTJqnWqTV6rKkL_image.jpg,,,Aaron's,,,,,,,,,,5511be8037345d0003000700,Furniture Store,58193b5403074200033b441f,59ea28543a04ba000459f81f,Home & Hobby,5511be8037345d0003000700,Furniture Store,58193b5403074200033b441f,Furniture & Home Goods,59ea28543a04ba000459f81f,Home & Hobby,,,TRUE,FALSE,FALSE,156795,1,156795,303,36213.67552,Closed,1 New-school,0.9795,0.0205,0.9795,Closed
56eae0b2a2f20c0003000cc4,Occupied,Operating,AASRFM Masonic Temple,Religious Center,10 Howard Avenue,,2016-03-17T16:52:02Z,,2025-08-01T17:58:47Z,56eae0b2a2f20c0003000cc3,2016-03-17T16:52:02Z,3/17/2016,59c111247b2a3677ef5d9d6c,2017-09-19T12:44:20Z,9/19/2017,551,40.68841892,-73.92122758,1,fixed,,,,,,,,,https://share.livexyz.com/venue/56eae0b2a2f20c0003000cc3,https://calendre.imgix.net/1T4L_image_53ebcc91944a8cd3a3e4347cfa55bc5e92bfb729.jpg,,,AASRFM Masonic Temple,,,,,,,,,,56dc73c2c55a626ccde5842c,Religious Center,56dc73c2c55a626ccde5842c,5a5cf15e051ced00043524c2,Groups,"56dc73c2c55a626ccde5842c,5565c1a24052000003000016","Religious Center,Members Only Club","56dc73c2c55a626ccde5842c,56dc73c3c55a626ccde58431","Religious Center,Organization (Non-Gov't)",5a5cf15e051ced00043524c2,Groups,,,TRUE,FALSE,FALSE,38926,1,38926,303,36213.67552,New,1 New-school,1,0,1,New
5d6ed61fec4f24000125a239,Occupied,Operating,Ab Dry Cleaners,"Laundry, Cleaners & Tailors",310 Nostrand Avenue,11216,2019-09-03T21:07:43Z,,2025-07-17T18:53:37Z,5d6ed61fec4f24000125a238,2019-09-03T21:07:43Z,9/3/2019,59c110a47b2a3677ef5a3916,2016-02-02T16:38:23Z,2/2/2016,-1309,40.68933532,-73.95149748,1,fixed,,,,,,,,,https://share.livexyz.com/venue/5d6ed61fec4f24000125a238,https://calendre.imgix.net/5a1621b3-12a1-40dc-995f-02f5e0d547ca_image.png,,,Ab Dry Cleaners,,,,,,,,,,59c1871be41d550e7ccd7749,Dry Cleaners,58193c3e862a8200030b8857,59ea2934f86351000446c5ee,Services,59c1871be41d550e7ccd7749,Dry Cleaners,58193c3e862a8200030b8857,"Laundry, Cleaners & Tailors",59ea2934f86351000446c5ee,Services,,,TRUE,FALSE,FALSE,228559,1,228559,303,36213.67552,New,1 New-school,0.9822,0.0178,0.9822,New
64d3c9f249c0e7000149e96d,Occupied,Operating,AB New York Salon,Barber Shops & Hair Salons,606 Myrtle Avenue,11205,2023-08-09T17:16:32Z,,2025-07-24T19:10:38Z,64d3c9f249c0e7000149e96c,2023-08-09T17:16:34Z,8/9/2023,59c114ff7b2a3677ef727599,2016-12-22T19:53:26Z,12/22/2016,-2421,40.69403709,-73.95992831,1,fixed,,(347) 405-5604,,,,,,,https://share.livexyz.com/venue/64d3c9f249c0e7000149e96c,https://calendre.imgix.net/604e56eb-dc78-4e8f-b1fe-7f2260cb341c_image.png,,,AB New York Salon,,,,,,,,,,559e99d6c30a3b000300004c,Hair Salon,5819360a1c464c000357b1bc,59f0ae905f4db6000450b723,Body,559e99d6c30a3b000300004c,Hair Salon,5819360a1c464c000357b1bc,Barber Shops & Hair Salons,59f0ae905f4db6000450b723,Body,,,TRUE,FALSE,FALSE,298871,1,298871,303,36213.67552,New,0 Old-school,0.9535,0.9535,0.0465,New
6517a05bdfea7200013eb462,Occupied,Operating,AB+ Construction - Excel Security Systems,"Business, Commercial & Professional Services",1822 Fulton Street,11223,2023-09-30T04:13:14Z,,2025-08-01T15:27:24Z,6517a05bdfea7200013eb45f,2023-09-30T04:13:15Z,9/30/2023,59c111197b2a3677ef5d4aa7,2016-03-15T15:39:24Z,3/15/2016,-2755,40.67905059,-73.92693058,1,fixed,Monday 9:00am-6:00pm;Tuesday 9:00am-6:00pm;Wednesday 9:00am-6:00pm;Thursday 9:00am-6:00pm;Friday 9:00am-6:00pm,(718) 500-4686,Info@abplusr.com,https://www.abplusconstruction.com/,,https://www.instagram.com/ab__plus_/,,https://www.abplusconstruction.com/contact,https://share.livexyz.com/venue/6517a05bdfea7200013eb45f,https://calendre.imgix.net/755d31d7-3198-429e-ad62-340c49579cd8_image.png,,,AB+ Construction - Excel Security Systems,,,,,,,,,,59e0fc26cfd1790004d02877,Construction Company,564607fd3a9d43000300040e,5a5cf19d051ced00043524ea,Misc,59e0fc26cfd1790004d02877,Construction Company,564607fd3a9d43000300040e,"Business, Commercial & Professional Services",5a5cf19d051ced00043524ea,Misc,,,TRUE,FALSE,FALSE,311475,1,311475,303,36213.67552,New,1 New-school,1,0,1,New
5a947d4c657acb000475fe5d,Occupied,Operating,ABC Real Estate Service Inc.,"Business, Commercial & Professional Services",25 MacDougal Street,11233,2018-02-26T21:34:03Z,,2025-08-01T16:12:26Z,5a947d4c657acb000475fe5c,2018-02-26T21:34:03Z,2/26/2018,59c111217b2a3677ef5d8428,2017-09-19T12:44:17Z,9/19/2017,-160,40.67917887,-73.92136701,1,fixed,,,,,,,,,https://share.livexyz.com/venue/5a947d4c657acb000475fe5c,https://calendre.imgix.net/B68C_image_f757aad87903bdfc2f006aa485e59e7d6fd0c19c.jpg,,,ABC Real Estate Service Inc.,,,,,,,,,,56992d75eb06b200030003d1,Real Estate Agency,564607fd3a9d43000300040e,5a5cf19d051ced00043524ea,Misc,56992d75eb06b200030003d1,Real Estate Agency,564607fd3a9d43000300040e,"Business, Commercial & Professional Services",5a5cf19d051ced00043524ea,Misc,,,TRUE,FALSE,FALSE,112591,1,112591,303,36213.67552,New,1 New-school,0.8479,0.1521,0.8479,New
6424964128d8b600017845f7,Occupied,Operating,ABC Wonderland Day Care Center,Day Care Center,1943 Fulton Street,,2023-03-29T19:49:20Z,,2025-08-01T16:45:26Z,6424964028d8b600017845f5,2023-03-29T19:49:20Z,3/29/2023,6424964028d8b600017845f3,2023-03-29T19:49:20Z,3/29/2023,0,40.67885381,-73.91832201,1,fixed,,(718) 363-8758,,,,,,,https://share.livexyz.com/venue/6424964028d8b600017845f5,,,,ABC Wonderland Day Care Center,,,,,,,,,,5699101961d1d10003000d7a,Day Care Center,5699101961d1d10003000d7a,59ea2934f86351000446c5ee,Services,5699101961d1d10003000d7a,Day Care Center,5699101961d1d10003000d7a,Day Care Center,59ea2934f86351000446c5ee,Services,,,TRUE,FALSE,FALSE,245368,1,245368,303,36213.67552,Existing,,,,,
6492b479b30c300001cd63f2,Occupied,Permanently Closed,Abdul Food Corp.,Restaurant,158 Van Buren Street,11221,2023-06-21T08:27:35Z,2023-06-21T08:27:35Z,2020-02-24T18:36:55Z,5a887e474eb001000429273a,2018-02-17T19:11:03Z,2/17/2018,5a887ddad02e6f00040e6f2b,2018-02-17T19:09:14Z,2/17/2018,0,40.69037116,-73.93968495,1,fixed,,,,,,,,,https://share.livexyz.com/venue/5a887e474eb001000429273a,https://calendre.imgix.net/S737_image_5ab97a2090641787f9c629f7951d903e908528c3.jpg,,,Abdul Food Corp.,,,,,,,,,,59c18724e41d550e7ccd7793,Deli,5511be633d42bd000300064e,59ea276af86351000446c403,Food,"59c18724e41d550e7ccd7793,5511be3c37345d00030005c9","Deli,Convenience Store","5511be633d42bd000300064e,58193a7c1c464c000357b1c8","Restaurant,Groceries & Convenience","59ea276af86351000446c403,59ea28b3f86351000446c544","Food,Essentials",563260851f8c100003002b9a,Quick Bites,TRUE,FALSE,FALSE,283436,1,283436,303,36213.67552,Closed,0 Old-school,1,1,0,Closed
6493011a03c7c700011e9f98,Occupied,Operating,Abest,Electronics & Mobile Phones,613 Myrtle Ave,11205,2023-06-21T13:54:31Z,,2025-04-17T21:44:14Z,6493011a03c7c700011e9f97,2023-06-21T13:54:34Z,6/21/2023,59c114ff7b2a3677ef7275a5,2016-12-22T19:54:00Z,12/22/2016,-2372,40.69419083,-73.96038129,1,fixed,,(718) 599-0053,,,,,,,https://share.livexyz.com/venue/6493011a03c7c700011e9f97,https://calendre.imgix.net/36bb4eea-435d-44fa-a492-7aac15cf3e66_image.png,,,Abest,,,,,,,,,,5511be5137345d000300062e,Mobile Phone Store,56250ed250d44300030005f5,59ea28543a04ba000459f81f,Home & Hobby,5511be5137345d000300062e,Mobile Phone Store,56250ed250d44300030005f5,Electronics & Mobile Phones,59ea28543a04ba000459f81f,Home & Hobby,,,TRUE,FALSE,FALSE,286125,1,286125,303,36213.67552,New,1 New-school,0.9999,0.0001,0.9999,New
64eeab62f76f8c0001cb613e,Occupied,Permanently Closed,Abir Halal Restaurant,Restaurant,526 Nostrand Ave,11216,2023-08-30T02:37:21Z,2023-08-30T02:37:21Z,2020-03-04T21:12:03Z,5511c81837345d0003002561,2015-03-24T20:24:56Z,3/24/2015,59c10ef27b2a3677ef534725,2015-03-24T20:24:56Z,3/24/2015,0,40.68079398,-73.94979722,1,fixed,Sunday 7:00am-7:45pm;Monday 8:30am-8:30pm;Tuesday 8:30am-8:30pm;Wednesday 8:30am-8:30pm;Thursday 8:30am-8:30pm;Friday 8:30am-8:30pm;Saturday 8:30am-8:30pm,(718) 789-6181,,http://abirhalalrestaurantbrooklyn.com/,,,https://www.grubhub.com/nyc/abir-halal-restaurant/?showSmallSearchWidget=Y,,https://share.livexyz.com/venue/5511c81837345d0003002561,https://calendre.imgix.net/kM23O53sReGWkPibRmQu_large.png,"Serving breakfast, omelets, burgers, sandwiches, pasta, roti, Indian seafood specialties, tandoori,  vegetables, and more.","Abir serves breakfast, lunch and dinner. For breakfast, customers can get pancakes, eggs and bacon among other options. The lunch menu offers beef burgers, pepperoni pizza or falafel sandwiches. Dinner provides chicken swarma, chick pea salad or a stuffed crust Cajun pizza. Abir does not sell pork products.",Abir Halal Restaurant,,,,,,,,,,5511be5a37345d000300065a,Sandwich Shop,5511be633d42bd000300064e,59ea276af86351000446c403,Food,"5511be5a37345d000300065a,5511be7e37345d00030006f5,5511be4337345d00030005f0,5511be8737345d0003000720","Sandwich Shop,Burger Joint,Pizzeria,Indian Restaurant",5511be633d42bd000300064e,Restaurant,59ea276af86351000446c403,Food,563260851f8c100003002b9a,Quick Bites,TRUE,FALSE,FALSE,303185,1,303185,303,36213.67552,Closed,0 Old-school,0.9999,0.9999,0.0001,Closed
5784156118009e0003a66708,Occupied,Operating,Abraham Leather Corp. ,"Business, Commercial & Professional Services",70 Franklin Avenue,,2016-07-11T21:53:37Z,,2025-07-17T18:20:37Z,5784156118009e0003a66707,2016-07-11T21:53:37Z,7/11/2016,59c112d17b2a3677ef676d48,2016-07-11T21:53:37Z,7/11/2016,0,40.6969284,-73.9586205,1,fixed,,,,,,,,,https://share.livexyz.com/venue/5784156118009e0003a66707,,,,Abraham Leather Corp. ,,,,,,,,,,59ea1cca3a04ba000459e8ed,Business Office,564607fd3a9d43000300040e,5a5cf19d051ced00043524ea,Misc,59ea1cca3a04ba000459e8ed,Business Office,564607fd3a9d43000300040e,"Business, Commercial & Professional Services",5a5cf19d051ced00043524ea,Misc,,,TRUE,FALSE,FALSE,52420,1,52420,303,36213.67552,Existing,,,,,
5a96de285e0afa0004dd0c51,Occupied,Permanently Closed,Abreu Howard Food Market,Groceries & Convenience,155 Howard Ave,11233,2018-02-28T16:51:52Z,2018-02-28T16:51:52Z,2016-03-17T16:27:10Z,5526f9bad8ca7000030005eb,2015-04-09T22:14:18Z,4/9/2015,59c10f6e7b2a3677ef54c295,2015-04-09T22:14:18Z,4/9/2015,0,40.68302023,-73.91988375,1,fixed,,(347) 663-9060,,,,,,,https://share.livexyz.com/venue/5526f9bad8ca7000030005eb,,,,Abreu Howard Food Market,,,,,,,,,,58193a7c1c464c000357b1c8,Groceries & Convenience,58193a7c1c464c000357b1c8,59ea28b3f86351000446c544,Essentials,"58193a7c1c464c000357b1c8,59ea276af86351000446c403","Groceries & Convenience,Food",58193a7c1c464c000357b1c8,Groceries & Convenience,"59ea28b3f86351000446c544,59ea276af86351000446c403","Essentials,Food",,,TRUE,FALSE,FALSE,113889,1,113889,303,36213.67552,Closed,,,,,
5d1bc20702435a000139ddd2,Occupied,Operating,Abus Bean Pie Company,Sweets & Desserts,1184 Fulton Street,11216,2019-07-02T20:43:50Z,,2025-07-24T17:01:07Z,5d1bc20702435a000139ddd1,2019-07-02T20:43:51Z,7/2/2019,59c10f117b2a3677ef53a758,2015-03-24T20:35:09Z,3/24/2015,-1561,40.68061336,-73.95374659,1,fixed,Sunday 12:00pm-5:00pm;Monday 10:00am-9:00pm;Tuesday 8:00am-9:00pm;Wednesday 8:00am-9:00pm;Thursday 8:00am-9:00pm;Friday 8:00am-9:00pm;Saturday 10:00am-9:00pm,(718) 230-1115,info@abusbakery.com,http://abusbakery.com/,https://www.facebook.com/abusbakery/,https://www.instagram.com/abus_bakery/,,,https://share.livexyz.com/venue/5d1bc20702435a000139ddd1,https://calendre.imgix.net/c1dc3a61-acbf-46e8-8f31-09c4538ccfff_image.png,,,Abus Bean Pie Company,,,,,,,,,,5511be3f37345d00030005d6,Bakery,56252e42a61e5400030050fd,59ea276af86351000446c403,Food,5511be3f37345d00030005d6,Bakery,56252e42a61e5400030050fd,Sweets & Desserts,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE,223817,1,223817,303,36213.67552,New,0 Old-school,0.9998,0.9998,0.0002,New
67a04f101d5f1301e3c72bd2,Occupied,Permanently Closed,Abuela's Tattoo Parlor,Tattoo Parlor,608 Myrtle Avenue,11205,2025-02-03T05:07:26Z,2025-02-03T05:07:26Z,2024-10-21T15:23:37Z,55b681100523cc00030021a9,2015-07-27T19:05:52Z,7/27/2015,59c10fea7b2a3677ef5655dc,2015-07-27T19:05:52Z,7/27/2015,0,40.6940476,-73.95983331,1,fixed,Sunday 3:00pm-10:00pm;Monday 3:00pm-10:00pm;Tuesday 3:00pm-10:00pm;Wednesday 3:00pm-10:00pm;Thursday 3:00pm-10:00pm;Friday 3:00pm-10:00pm;Saturday 3:00pm-10:00pm,(718) 758-4145,info@myrtleinktattoo.com,,https://www.facebook.com/myrtleinktat,https://instagram.com/,,,https://share.livexyz.com/venue/55b681100523cc00030021a9,https://calendre.imgix.net/81739bae-622e-4ddf-a8db-6f64c1623b9c_image.png,Our artists are experienced and can help make your ideas come to life.,,Abuela's Tattoo Parlor,,,,,,,,,,5511be6f3d42bd000300068c,Tattoo Parlor,5511be6f3d42bd000300068c,59f0ae905f4db6000450b723,Body,5511be6f3d42bd000300068c,Tattoo Parlor,5511be6f3d42bd000300068c,Tattoo Parlor,59f0ae905f4db6000450b723,Body,,,TRUE,FALSE,FALSE,369026,1,369026,303,36213.67552,Closed,1 New-school,0.9893,0.0107,0.9893,Closed
5d1bc20602435a000139ddcf,Occupied,Permanently Closed,Abu's Homestyle Bakery,Sweets & Desserts,1184 Fulton St,11216,2019-07-02T20:43:50Z,2019-07-02T20:43:50Z,2019-06-05T18:53:42Z,5511ca7d37345d0003002a9d,2015-03-24T20:35:09Z,3/24/2015,59c10f117b2a3677ef53a758,2015-03-24T20:35:09Z,3/24/2015,0,40.68061336,-73.95374659,1,fixed,Sunday 12:00pm-5:00pm;Monday 10:00am-9:00pm;Tuesday 10:00am-9:00pm;Wednesday 10:00am-9:00pm;Thursday 10:00am-9:00pm;Friday 10:00am-9:00pm;Saturday 10:00am-9:00pm,(718) 230-1115,info@abusbakery.com,http://www.abusbakery.com,https://www.facebook.com/abusbakery,,,,https://share.livexyz.com/venue/5511ca7d37345d0003002a9d,https://calendre.imgix.net/1yiu9WT4TxHX31zQ68Aw_image.jpg,Family owned business aimed at fusing traditional recipes with modern design.,"Abus bakery is a family owned business aimed at fusing traditional recipes with modern design. We are the premiere destination for all of your baking needs. Located right in the heart of Bedford Stuyvesant Brooklyn, NY, we are one of the constant features in this ever evolving community. Our bakery has been open for over a decade, due to our ancestral roots and practices. We pride ourselves on using customary methods of baking from scratch to ensure an authentic homestyle taste. Our generational recipes deliver the best tasting bean pies, carrot cakes, cheese cakes, and german chocolate. Made with all natural ingredients, we bring our customers the comfort and taste of home with every bite.",Abu's Homestyle Bakery,,,,,,,,,,5511be8737345d0003000722,Pastry Shop,56252e42a61e5400030050fd,59ea276af86351000446c403,Food,5511be8737345d0003000722,Pastry Shop,56252e42a61e5400030050fd,Sweets & Desserts,59ea276af86351000446c403,Food,,,TRUE,FALSE,FALSE,223818,1,223818,303,36213.67552,Closed,0 Old-school,1,1,0,Closed
5a849bde1f042900040b9158,Occupied,Operating,ACA Branding & Advertising Agency,"Business, Commercial & Professional Services",441 Marcus Garvey Boulevard,11216,2018-02-14T20:28:14Z,,2025-08-02T17:34:19Z,56d5c773776d5b00030007ae,2016-03-01T16:46:43Z,3/1/2016,59c110e77b2a3677ef5bf750,2016-03-01T16:46:43Z,3/1/2016,0,40.68205034,-73.93773477,1,fixed,,929-210-8109,info@acabranding.com,http://acabranding.com/,,,,http://acabranding.com/#contact,https://share.livexyz.com/venue/56d5c773776d5b00030007ae,,,,ACA Branding & Advertising Agency,,,,,,,,,,5a01ead4e1964c000481fdc2,Advertising Agency,564607fd3a9d43000300040e,5a5cf19d051ced00043524ea,Misc,5a01ead4e1964c000481fdc2,Advertising Agency,564607fd3a9d43000300040e,"Business, Commercial & Professional Services",5a5cf19d051ced00043524ea,Misc,,,TRUE,FALSE,FALSE,110989,1,110989,303,36213.67552,Existing,,,,,
